C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_523.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_523.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_523.jpg,0,0,0,3.932121E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_592.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_592.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_592.jpg,0,0,0,6.11557E-07
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_661.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_661.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_661.jpg,0,0,0,6.322368E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_732.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_732.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_732.jpg,0,0,0,4.0014E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_800.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_800.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_800.jpg,0,0,0,7.66351E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_869.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_869.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_869.jpg,0,0,0,1.685798E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_26_939.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_26_939.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_26_939.jpg,0,0,0,1.63789E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_008.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_008.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_008.jpg,0,0,0,4.101915E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_077.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_077.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_077.jpg,0,0,0,1.091504E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_147.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_147.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_147.jpg,0,0,0,2.270168E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_216.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_216.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_216.jpg,0,0,0,1.284122E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_284.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_284.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_284.jpg,0,0,0,9.979261E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_353.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_353.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_353.jpg,0,0,0,8.750029E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_422.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_422.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_422.jpg,0,0,0,1.011605E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_491.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_491.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_491.jpg,0,0,0,2.123523E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_560.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_560.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_560.jpg,0,0,0,8.223743E-07
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_629.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_629.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_629.jpg,0,0,0,1.018456E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_699.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_699.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_699.jpg,0,0,0,5.859405E-07
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_768.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_768.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_768.jpg,0,0,0,1.046008E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_838.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_838.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_838.jpg,0,0,0,2.251836E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_907.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_907.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_907.jpg,0,0,0,2.042323E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_27_976.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_27_976.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_27_976.jpg,0,0,0,1.746054E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_045.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_045.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_045.jpg,0,0,0,1.942714E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_115.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_115.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_115.jpg,0,0,0,1.173583E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_183.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_183.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_183.jpg,-0.15,0,0,7.305247E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_253.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_253.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_253.jpg,-0.35,0,0,7.517078E-06
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_323.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_323.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_323.jpg,-0.5000001,0,0,1.343483E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_392.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_392.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_392.jpg,0,0,0,1.046257E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_461.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_461.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_461.jpg,0,0,0,1.613093E-05
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_530.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_530.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_530.jpg,0,0.06983219,0,0.02182333
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_601.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_601.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_601.jpg,0,0.2535293,0,0.1235687
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_673.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_673.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_673.jpg,0,0.4948796,0,0.5137893
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_743.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_743.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_743.jpg,0,0.6655225,0,0.96085
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_814.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_814.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_814.jpg,0,0.9077238,0,1.72518
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_886.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_886.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_886.jpg,0,1,0,2.6651
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_28_953.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_28_953.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_28_953.jpg,0,1,0,3.367018
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_025.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_025.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_025.jpg,0,1,0,4.306383
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_095.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_095.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_095.jpg,0,1,0,5.005319
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_167.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_167.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_167.jpg,-0.15,1,0,5.926932
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_235.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_235.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_235.jpg,-0.3,1,0,6.602461
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_306.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_306.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_306.jpg,-0.5000001,1,0,7.47901
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_377.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_377.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_377.jpg,0,1,0,8.109323
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_448.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_448.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_448.jpg,0,1,0,8.986162
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_518.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_518.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_518.jpg,0,1,0,9.656461
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_588.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_588.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_588.jpg,0,1,0,10.54565
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_659.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_659.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_659.jpg,0,1,0,11.2081
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_730.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_730.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_730.jpg,0,1,0,11.83752
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_800.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_800.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_800.jpg,-0.15,1,0,12.7034
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_868.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_868.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_868.jpg,-0.35,1,0,13.65012
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_29_939.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_29_939.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_29_939.jpg,-0.5000001,1,0,14.01766
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_006.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_006.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_006.jpg,-0.7,1,0,14.83175
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_075.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_075.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_075.jpg,0,1,0,15.48556
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_147.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_147.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_147.jpg,0,1,0,16.29068
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_217.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_217.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_217.jpg,0,1,0,16.71671
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_287.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_287.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_287.jpg,0,1,0,17.54038
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_357.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_357.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_357.jpg,0,1,0,18.34983
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_423.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_423.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_423.jpg,0,1,0,19.15815
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_490.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_490.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_490.jpg,0,1,0,19.63689
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_561.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_561.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_561.jpg,-0.05,1,0,20.35869
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_630.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_630.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_630.jpg,-0.25,1,0,21.12282
C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\center_2018_10_09_14_56_30_698.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\left_2018_10_09_14_56_30_698.jpg,C:\Users\eric\Projects\behavior-clone-training-data\2\IMG\right_2018_10_09_14_56_30_698.jpg,-0.4,1,0,21.59584
